"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"28284","CZE","Europe","Czechia","2020-03-07",19,1,2.714,NA,NA,0,1.772,0.093,0.253,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28285","CZE","Europe","Czechia","2020-03-08",31,12,4,NA,NA,0,2.891,1.119,0.373,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1335,-5.41,-6.51,-124.480712622708
"28286","CZE","Europe","Czechia","2020-03-09",31,0,4,NA,NA,0,2.891,0,0.373,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28287","CZE","Europe","Czechia","2020-03-10",41,10,5.143,NA,NA,0,3.823,0.932,0.48,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28288","CZE","Europe","Czechia","2020-03-11",91,50,11.857,NA,NA,0,8.485,4.662,1.106,NA,NA,0,NA,0,0,2,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.22,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28289","CZE","Europe","Czechia","2020-03-12",94,3,11.714,NA,NA,0,8.765,0.28,1.092,NA,NA,0,NA,0,0,3,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28290","CZE","Europe","Czechia","2020-03-13",141,47,17.571,NA,NA,0,13.147,4.382,1.638,NA,NA,0,NA,0,0,4,0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28291","CZE","Europe","Czechia","2020-03-14",189,48,24.286,NA,NA,0,17.623,4.476,2.264,NA,NA,0,2.48,0,0,4,0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28292","CZE","Europe","Czechia","2020-03-15",253,64,31.714,NA,NA,0,23.591,5.968,2.957,NA,NA,0,2.48,0,0,6,0.559,0,0,8.023,0.748,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1413.6,-5.23,-3.31,-131.809689410831
"28293","CZE","Europe","Czechia","2020-03-16",298,45,38.143,NA,NA,0,27.787,4.196,3.557,NA,NA,0,2.45,2,0.186,19,1.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28294","CZE","Europe","Czechia","2020-03-17",396,98,50.714,NA,NA,0,36.925,9.138,4.729,NA,NA,0,2.45,5,0.466,49,4.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28295","CZE","Europe","Czechia","2020-03-18",464,68,53.286,NA,NA,0,43.265,6.341,4.969,NA,NA,0,2.41,6,0.559,50,4.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28296","CZE","Europe","Czechia","2020-03-19",694,230,85.714,NA,NA,0,64.711,21.446,7.992,NA,NA,0,2.42,6,0.559,55,5.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28297","CZE","Europe","Czechia","2020-03-20",833,139,98.857,NA,NA,0,77.672,12.961,9.218,NA,NA,0,2.27,15,1.399,66,6.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28298","CZE","Europe","Czechia","2020-03-21",995,162,115.143,NA,NA,0,92.778,15.106,10.736,NA,NA,0,2.13,14,1.305,79,7.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28299","CZE","Europe","Czechia","2020-03-22",1120,125,123.857,1,1,0.143,104.433,11.655,11.549,0.093,0.093,0.013,2.01,16,1.492,97,9.045,29.083,2.712,120.344,11.221,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1397.2,-4.76,0.71,-130.280488147152
"28300","CZE","Europe","Czechia","2020-03-23",1236,116,134,1,0,0.143,115.25,10.816,12.495,0.093,0,0.013,1.93,22,2.051,117,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28301","CZE","Europe","Czechia","2020-03-24",1394,158,142.571,3,2,0.429,129.982,14.733,13.294,0.28,0.186,0.04,1.88,26,2.424,135,12.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28302","CZE","Europe","Czechia","2020-03-25",1654,260,170,6,3,0.857,154.226,24.243,15.851,0.559,0.28,0.08,1.86,35,3.264,175,16.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28303","CZE","Europe","Czechia","2020-03-26",1925,271,175.857,9,3,1.286,179.495,25.269,16.398,0.839,0.28,0.12,1.78,37,3.45,205,19.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28304","CZE","Europe","Czechia","2020-03-27",2279,354,206.571,9,0,1.286,212.503,33.008,19.262,0.839,0,0.12,1.76,47,4.382,237,22.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28305","CZE","Europe","Czechia","2020-03-28",2631,352,233.714,11,2,1.571,245.325,32.822,21.792,1.026,0.186,0.147,1.66,56,5.222,271,25.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28306","CZE","Europe","Czechia","2020-03-29",2817,186,242.429,16,5,2.143,262.668,17.343,22.605,1.492,0.466,0.2,1.54,53,4.942,282,26.295,89.255,8.322,351.002,32.729,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1342,-4.25,2.46,-125.133420479157
"28307","CZE","Europe","Czechia","2020-03-30",3001,184,252.143,23,7,3.143,279.825,17.157,23.511,2.145,0.653,0.293,1.44,66,6.154,294,27.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28308","CZE","Europe","Czechia","2020-03-31",3308,307,273.429,31,8,4,308.451,28.626,25.496,2.891,0.746,0.373,1.36,72,6.714,322,30.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28309","CZE","Europe","Czechia","2020-04-01",3508,200,264.857,39,8,4.714,327.1,18.649,24.696,3.637,0.746,0.44,1.27,74,6.9,345,32.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28310","CZE","Europe","Czechia","2020-04-02",3858,350,276.143,44,5,5,359.735,32.635,25.749,4.103,0.466,0.466,1.21,76,7.087,351,32.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28311","CZE","Europe","Czechia","2020-04-03",4091,233,258.857,53,9,6.286,381.461,21.726,24.137,4.942,0.839,0.586,1.18,86,8.019,375,34.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28312","CZE","Europe","Czechia","2020-04-04",4472,381,263,59,6,6.857,416.987,35.526,24.523,5.501,0.559,0.639,1.16,84,7.832,365,34.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28313","CZE","Europe","Czechia","2020-04-05",4587,115,252.857,67,8,7.286,427.71,10.723,23.577,6.247,0.746,0.679,1.09,82,7.646,371,34.594,128.366,11.969,518.48,48.345,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1226.6,-3.63,5.23,-114.373065245703
"28314","CZE","Europe","Czechia","2020-04-06",4822,235,260.143,78,11,7.857,449.622,21.912,24.257,7.273,1.026,0.733,1.04,87,8.112,395,36.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28315","CZE","Europe","Czechia","2020-04-07",5017,195,244.143,88,10,8.143,467.805,18.183,22.765,8.205,0.932,0.759,0.98,100,9.324,413,38.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28316","CZE","Europe","Czechia","2020-04-08",5312,295,257.714,99,11,8.571,495.312,27.507,24.03,9.231,1.026,0.799,0.93,94,8.765,423,39.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28317","CZE","Europe","Czechia","2020-04-09",5569,257,244.429,112,13,9.714,519.276,23.964,22.791,10.443,1.212,0.906,0.85,96,8.951,417,38.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28318","CZE","Europe","Czechia","2020-04-10",5732,163,234.429,119,7,9.429,534.474,15.199,21.859,11.096,0.653,0.879,0.8,89,8.299,406,37.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28319","CZE","Europe","Czechia","2020-04-11",5831,99,194.143,129,10,10,543.706,9.231,18.103,12.028,0.932,0.932,0.76,87,8.112,406,37.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28320","CZE","Europe","Czechia","2020-04-12",5991,160,200.571,138,9,10.143,558.625,14.919,18.702,12.868,0.839,0.946,0.75,100,9.324,402,37.484,146.418,13.653,580.658,54.143,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1141.8,-3.18,3.93,-106.465975784725
"28321","CZE","Europe","Czechia","2020-04-13",6059,68,176.714,143,5,9.286,564.965,6.341,16.478,13.334,0.466,0.866,0.71,93,8.672,395,36.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.07,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28322","CZE","Europe","Czechia","2020-04-14",6111,52,156.286,161,18,10.429,569.814,4.849,14.573,15.012,1.678,0.972,0.68,83,7.739,385,35.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28323","CZE","Europe","Czechia","2020-04-15",6216,105,129.143,166,5,9.571,579.605,9.791,12.042,15.479,0.466,0.892,0.7,76,7.087,370,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28324","CZE","Europe","Czechia","2020-04-16",6433,217,123.429,169,3,8.143,599.839,20.234,11.509,15.758,0.28,0.759,0.73,83,7.739,362,33.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28325","CZE","Europe","Czechia","2020-04-17",6549,116,116.714,173,4,7.714,610.655,10.816,10.883,16.131,0.373,0.719,0.74,80,7.46,355,33.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28326","CZE","Europe","Czechia","2020-04-18",6606,57,110.714,181,8,7.429,615.97,5.315,10.323,16.877,0.746,0.693,0.76,74,6.9,338,31.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28327","CZE","Europe","Czechia","2020-04-19",6746,140,107.857,186,5,6.857,629.024,13.054,10.057,17.343,0.466,0.639,0.79,79,7.366,345,32.169,130.372,12.156,516.474,48.158,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1125.6,-2.96,0.77,-104.955423316944
"28328","CZE","Europe","Czechia","2020-04-20",6900,154,120.143,194,8,7.286,643.383,14.36,11.203,18.089,0.746,0.679,0.79,76,7.087,348,32.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28329","CZE","Europe","Czechia","2020-04-21",7033,133,131.714,201,7,5.714,655.785,12.401,12.282,18.742,0.653,0.533,0.75,78,7.273,365,34.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28330","CZE","Europe","Czechia","2020-04-22",7132,99,130.857,208,7,6,665.016,9.231,12.202,19.395,0.653,0.559,0.69,74,6.9,342,31.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28331","CZE","Europe","Czechia","2020-04-23",7187,55,107.714,210,2,5.857,670.144,5.128,10.044,19.581,0.186,0.546,0.64,78,7.273,335,31.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28332","CZE","Europe","Czechia","2020-04-24",7273,86,103.429,214,4,5.857,678.163,8.019,9.644,19.954,0.373,0.546,0.65,75,6.993,329,30.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28333","CZE","Europe","Czechia","2020-04-25",7352,79,106.571,218,4,5.286,685.53,7.366,9.937,20.327,0.373,0.493,0.66,71,6.62,314,29.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28334","CZE","Europe","Czechia","2020-04-26",7404,52,94,220,2,4.857,690.378,4.849,8.765,20.514,0.186,0.453,0.65,72,6.714,309,28.812,118.338,11.034,478.366,44.605,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1242.6,-3.09,-5.43,-115.864968917586
"28335","CZE","Europe","Czechia","2020-04-27",7445,41,77.857,223,3,4.143,694.201,3.823,7.26,20.793,0.28,0.386,0.64,68,6.341,309,28.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28336","CZE","Europe","Czechia","2020-04-28",7504,59,67.286,227,4,3.714,699.703,5.501,6.274,21.166,0.373,0.346,0.65,68,6.341,305,28.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28337","CZE","Europe","Czechia","2020-04-29",7579,75,63.857,227,0,2.714,706.696,6.993,5.954,21.166,0,0.253,0.66,62,5.781,286,26.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28338","CZE","Europe","Czechia","2020-04-30",7682,103,70.714,236,9,3.714,716.3,9.604,6.594,22.006,0.839,0.346,0.67,58,5.408,273,25.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28339","CZE","Europe","Czechia","2020-05-01",7737,55,66.286,240,4,3.714,721.429,5.128,6.181,22.379,0.373,0.346,0.66,53,4.942,244,22.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28340","CZE","Europe","Czechia","2020-05-02",7755,18,57.571,245,5,3.857,723.107,1.678,5.368,22.845,0.466,0.36,0.66,49,4.569,233,21.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28341","CZE","Europe","Czechia","2020-05-03",7781,26,53.857,248,3,4,725.531,2.424,5.022,23.125,0.28,0.373,0.69,49,4.569,232,21.633,78.223,7.294,372.062,34.693,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1203.8,-2.85,1.87,-112.24710251327
"28342","CZE","Europe","Czechia","2020-05-04",7819,38,53.429,252,4,4.143,729.075,3.543,4.982,23.497,0.373,0.386,0.72,54,5.035,236,22.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.63,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
